record_key,source_schema,source_site,source_file,source_url,url_recovery,data_snapshot,mobile_name,network_2g,network_3g,network_4g,network_5g,launch_announced,launch_status,body_dimensions,body_weight,body_build,body_sim,body_protection,display_type,display_size,display_resolution,display_protection,platform_os,platform_chipset,platform_cpu,platform_gpu,memory_card_slot,memory_types_json,memory_technology,main_camera_specifications_json,main_camera_features,main_camera_video_json,selfie_camera_specifications_json,selfie_camera_features,selfie_camera_video_json,sound_loudspeaker,sound_cable_jack,features_wlan,features_bluetooth,features_positioning,features_nfc,features_infrared_port,features_radio,features_usb,features_back_finger_print,features_side_finger_print,features_in_display_finger_print,features_sensors,battery_capacity,battery_wireless_charging,battery_charging_json,colors_json,exposure_weight,prices_json,completeness_score,file_sha256,payload_json
27961ee15b409a1ad4e1beabaf15cddb35355cc06baa6ae6184330e9680ac1bd,daraz,daraz.pk,daraz.pk/daraz__07-464-303658-i1960471759.html.json,https://www.daraz.pk/products/07-464-303658-i1960471759.html,filename,2026-08-15T13:06:03+00:00,Carrefour Samsung Galaxy A07 4+64GB Violet-303658,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[37500.0],0.12500,9f1e67b971cbd2222450ce3fc9acdba2fc52068cf4f0ca38a9cfe1b58c549e99,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Carrefour Samsung Galaxy A07 4+64GB Violet-303658"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[37500.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
0d16d792c2eb6556680ea131aff4176cd5dce57ebc18c2d0634b593a366c7101,daraz,daraz.pk,daraz.pk/daraz__07-6-128-50-67-90hz-99-6-5000mah-25w-i915045726.html.json,https://www.daraz.pk/products/07-6-128-50-67-90hz-99-6-5000mah-25w-i915045726.html,filename,2026-08-15T10:55:14+00:00,"Samsung Galaxy A07, 6GB RAM + 128GB Storage | 50MP Dual Camera | 6.7” 90Hz Display | Helio G99 (6nm) | 5000mAh Battery 25W Fast Charging",true,true,true,false,,Available,164.4 x 77.4 x 7.6 mm,184 g,OS,Nano-SIM + Nano-SIM,,LCD,6.7 Inch,720 x 1600 Pixels (~262 PPI),,,Helio G99,,Mali-G57 MC2,,"[""6GB RAM / 128GB""]",,"[""50MP""]",,[],[],,[],,false,,"v5.3 with A2DP, LE","Yes + A-GPS support & Glonass, BDS",true,false,false,USB Type-C 2.0,false,false,false,,Capacity,false,[],"[""Black"",""Light Violet"",""Dark Green""]",Weight Unknown,[65999.0],0.66667,01d8c00a8204c7b4c2041ffe3defd24012906adfba2a3197d38908a05d50fe4e,"{""Battery"":{""Capacity"":""Capacity"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":""OS"",""Dimensions"":""164.4 x 77.4 x 7.6 mm"",""Protection"":null,""SIM"":""Nano-SIM + Nano-SIM"",""Weight"":""184 g""},""Colors"":[""Black"",""Light Violet"",""Dark Green""],""Display"":{""Protection"":null,""Resolution"":""720 x 1600 Pixels (~262 PPI)"",""Size"":""6.7 Inch"",""Type"":""LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":""v5.3 with A2DP, LE"",""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":1,""Positioning"":""Yes + A-GPS support & Glonass, BDS"",""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":""USB Type-C 2.0"",""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""6GB RAM / 128GB""]},""MobileName"":""Samsung Galaxy A07, 6GB RAM + 128GB Storage | 50MP Dual Camera | 6.7” 90Hz Display | Helio G99 (6nm) | 5000mAh Battery 25W Fast Charging"",""Network"":{""2G"":1,""3G"":1,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Helio G99"",""GPU"":""Mali-G57 MC2"",""OS"":null},""Price"":[65999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
e36674d41554823d6b335865a4582d1c81d3c697e4589c82a81eb677c405e8d6,daraz,daraz.pk,daraz.pk/daraz__07-6-128-5000-50-2-i924642926.html.json,https://www.daraz.pk/products/07-6-128-5000-50-2-i924642926.html,filename,2026-08-15T10:57:35+00:00,Samsung Galaxy A07 6GB RAM 128 ROM 5000 mAh Battery 50 MP + 2 MP Back Camera ONE YEAR BRAND WARRANTY,true,true,true,false,,Available,,,,,,LCD,6.7 Inch,720 x 1600,,Android 15,Helio G99,,,,"[""6GB RAM""]",,"[""50 MP + 2 MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000 mAh,false,[],[],Weight Unknown,[60000.0],0.45833,8d15398aa2a2ce50b98ecde3e61c0e75d33247bf053be25ad90600ddd57d277e,"{""Battery"":{""Capacity"":""5000 mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""720 x 1600"",""Size"":""6.7 Inch"",""Type"":""LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50 MP + 2 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""6GB RAM""]},""MobileName"":""Samsung Galaxy A07 6GB RAM 128 ROM 5000 mAh Battery 50 MP + 2 MP Back Camera ONE YEAR BRAND WARRANTY"",""Network"":{""2G"":1,""3G"":1,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Helio G99"",""GPU"":null,""OS"":""Android 15""},""Price"":[60000.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
003fc726d90bbe05591189374107c285a6b6abdc7d5c3c0d2b6c9f764b3ca4a7,daraz,daraz.pk,daraz.pk/daraz__07-6-128-5000mah-i934314759.html.json,https://www.daraz.pk/products/07-6-128-5000mah-i934314759.html,filename,2026-08-15T11:40:37+00:00,Samsung Galaxy A07 || 6GB Ram 128GB Rom || 5000mAh Battery,false,false,false,false,,Available,,,,,,IPS LCD,6.7 Inch,720 x 1600,,,Helio G99GPUMali-G57,,,,"[""6GB Ram / 128GB""]",,"[""8 MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000mAh,false,[],[],Weight Unknown,[57499.0],0.41667,59b2bc75b1729bb94c8c2143ad3cd765ebd92db0a5d985bb9ede67af075c1d15,"{""Battery"":{""Capacity"":""5000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""720 x 1600"",""Size"":""6.7 Inch"",""Type"":""IPS LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""8 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""6GB Ram / 128GB""]},""MobileName"":""Samsung Galaxy A07 || 6GB Ram 128GB Rom || 5000mAh Battery"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Helio G99GPUMali-G57"",""GPU"":null,""OS"":null},""Price"":[57499.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
085987072084ed4fa2b04b9c4ff4a755b9d5e7825e61377794ec9ebb25acbc51,daraz,daraz.pk,daraz.pk/daraz__07-6128-303663-i1961146747.html.json,https://www.daraz.pk/products/07-6128-303663-i1961146747.html,filename,2026-08-15T14:57:58+00:00,Carrefour Samsung Galaxy A07 6+128GB Green-303663,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[52500.0],0.12500,fb19be159206fcc6e74c9427508f7fdb81d0b8dcfce341a0fd54d6bdc6e1b44d,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Carrefour Samsung Galaxy A07 6+128GB Green-303663"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[52500.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
effb616818568f30cb03e7850908082cc8a366c70f1e0b7fad8d5c6683b09843,daraz,daraz.pk,daraz.pk/daraz__07-6128-303666-i1960461803.html.json,https://www.daraz.pk/products/07-6128-303666-i1960461803.html,filename,2026-08-15T13:49:33+00:00,Carrefour Samsung Galaxy A07 6+128GB Black-303666,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[52500.0],0.12500,42fbc82c3b06b2094cd248f62daba55d9fff52018840d8fdff21a70223805632,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Carrefour Samsung Galaxy A07 6+128GB Black-303666"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[52500.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
11c2fbbf51b2d92d80106ab99e0298c98bd1e06fa2bd89cae7705bf463506cbe,daraz,daraz.pk,daraz.pk/daraz__07-67-4-128-50-25-5000-1-i924764315.html.json,https://www.daraz.pk/products/07-67-4-128-50-25-5000-1-i924764315.html,filename,2026-08-15T10:07:04+00:00,Samsung Galaxy A07 - 6.7'' Display 4GB RAM 128GB ROM 50MP Rear Camera 25w FastCharge 5000mAh Battery PTA Approved 1 Year Official Brand Warranty,false,false,true,false,,Available,,,,,,LCD,"6.7""",,,Android 15,Helio G99,,,,"[""4GB RAM / 128GB""]",,"[""50MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000mAh,false,[],[],Weight Unknown,[48999.0],0.41667,3885d4d13f59c877ffb0702a8375ad8e583987fc8dae5bce5d7dfbd06dd34313,"{""Battery"":{""Capacity"":""5000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""6.7\"""",""Type"":""LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""4GB RAM / 128GB""]},""MobileName"":""Samsung Galaxy A07 - 6.7'' Display 4GB RAM 128GB ROM 50MP Rear Camera 25w FastCharge 5000mAh Battery PTA Approved 1 Year Official Brand Warranty"",""Network"":{""2G"":0,""3G"":0,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Helio G99"",""GPU"":null,""OS"":""Android 15""},""Price"":[48999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
008638a16acde394bd7ad708844718d3f3ad4f177a33a205f9e7787f6a7cc11a,daraz,daraz.pk,daraz.pk/daraz__07-67-4-64-128-50-25-5000-1-i924768099.html.json,https://www.daraz.pk/products/07-67-4-64-128-50-25-5000-1-i924768099.html,filename,2026-08-15T10:38:09+00:00,Samsung Galaxy A07 - 6.7'' Display 4GB RAM 64GB/128GB ROM 50MP Rear Camera 25w Fast Charge 5000mAh Battery PTA Approved 1 Year Official Brand Warranty,false,false,true,false,,Available,,,,,,LCD,"6.7""",,,Android 15,Helio G99,,,,"[""4GB RAM / 128GB""]",,"[""50MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000mAh,false,[],[],Weight Unknown,[44999.0],0.41667,b1771765559f096f0320cfb55de7fdac6fa7f0d8219bfc77188aad4e0f70f3d9,"{""Battery"":{""Capacity"":""5000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""6.7\"""",""Type"":""LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""4GB RAM / 128GB""]},""MobileName"":""Samsung Galaxy A07 - 6.7'' Display 4GB RAM 64GB/128GB ROM 50MP Rear Camera 25w Fast Charge 5000mAh Battery PTA Approved 1 Year Official Brand Warranty"",""Network"":{""2G"":0,""3G"":0,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Helio G99"",""GPU"":null,""OS"":""Android 15""},""Price"":[44999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
c766afc3cb782da099a407da975db11e86e1ef8f3db57f4ae1df4b91d951ef0e,daraz,daraz.pk,daraz.pk/daraz__07-67-6-128-50-25-5000-1-i924754552.html.json,https://www.daraz.pk/products/07-67-6-128-50-25-5000-1-i924754552.html,filename,2026-08-15T10:27:11+00:00,Samsung Galaxy A07 - 6.7'' Display 6GB RAM 128GB ROM 50MP Rear Camera 25w FastCharge 5000mAh Battery PTA Approved 1 Year Official Brand Warranty,false,false,true,false,,Available,,,,,,LCD,"6.7""",,,Android 15,Helio G99,,,,"[""6GB RAM / 128GB""]",,"[""50MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000mAh,false,[],[],Weight Unknown,[54980.0],0.41667,12d578a9f5122c433bc7ef77a724daf9822ef6bbaa8173ddc4399b50dfedf253,"{""Battery"":{""Capacity"":""5000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""6.7\"""",""Type"":""LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""6GB RAM / 128GB""]},""MobileName"":""Samsung Galaxy A07 - 6.7'' Display 6GB RAM 128GB ROM 50MP Rear Camera 25w FastCharge 5000mAh Battery PTA Approved 1 Year Official Brand Warranty"",""Network"":{""2G"":0,""3G"":0,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Helio G99"",""GPU"":null,""OS"":""Android 15""},""Price"":[54980.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
06c6fefbe45ffac08f20de11d8c6316234c2a2f48ed63be25e15b0a41d762128,daraz,daraz.pk,daraz.pk/daraz__07-67-6-128-8-50-2-99-5000-i926730374.html.json,https://www.daraz.pk/products/07-67-6-128-8-50-2-99-5000-i926730374.html,filename,2026-08-15T11:29:10+00:00,Samsung A07 - 6.7 Inches Display - 6GB RAM 128GB ROM - 8MP Front Camera - 50MP+2MP Rear Camera - Mediatek Helio G99 Chipset - Dual SIM - 5000mAh Battery,false,false,false,false,,Available,,,,,,,6.7 Inch,"720 x 1600 pixels, 20:9 ratio (~262 ppi density)",,,Helio G99,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,,"[""6GB RAM / 128GB""]",,"[""Dual""]",,[],"[""Single""]",,[],,true,,"5.3, A2DP, LE","GPS, GLONASS, GALILEO, BDS",false,false,false,USB Type-C 2.0,false,false,false,,Type,false,[],[],Weight Unknown,[53000.0],0.58333,113b2f82b900a8d72bca4856993772b2b285b2b3d772020b145886a23a67a208,"{""Battery"":{""Capacity"":""Type"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""720 x 1600 pixels, 20:9 ratio (~262 ppi density)"",""Size"":""6.7 Inch"",""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":""5.3, A2DP, LE"",""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":""GPS, GLONASS, GALILEO, BDS"",""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":""USB Type-C 2.0"",""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""Dual""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""6GB RAM / 128GB""]},""MobileName"":""Samsung A07 - 6.7 Inches Display - 6GB RAM 128GB ROM - 8MP Front Camera - 50MP+2MP Rear Camera - Mediatek Helio G99 Chipset - Dual SIM - 5000mAh Battery"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":""Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)"",""Chipset"":""Helio G99"",""GPU"":""Mali-G57 MC2"",""OS"":null},""Price"":[53000.0],""Selfie Camera"":{""Features"":null,""Specifications"":[""Single""],""Video"":[]},""Sound"":{""3.5mm jack"":1,""Loudspeaker"":null},""Weight"":null}"
870e1bd940a633e0b13252e38bb2a8340eccbc4b7373ab5c527166b447147df7,daraz,daraz.pk,daraz.pk/daraz__1-108-2024-mah-os-pta-1-i798941626.html.json,https://www.daraz.pk/products/1-108-2024-mah-os-pta-1-i798941626.html,filename,2026-08-15T12:10:11+00:00,"Nokia 108(2024) 2.0"" Display 1000mAh Battery Porperiety OS PTA Approved officail 1 Year Brand Warranty",false,false,false,false,,Available,,,,,,,"2.0""",,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,1000mAh,false,[],[],Weight Unknown,[4999.0],0.20833,f58897ddf935de896f10ec7ead7bdfcac091a6d67d23aaf6613b03cd2b77afdd,"{""Battery"":{""Capacity"":""1000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""2.0\"""",""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Nokia 108(2024) 2.0\"" Display 1000mAh Battery Porperiety OS PTA Approved officail 1 Year Brand Warranty"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[4999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
9c9506847e2b0e868a3a9398b492924dc25e1c4660322b45ecefd011d2a99c5b,daraz,daraz.pk,daraz.pk/daraz__1-3-12-256-4500-65-i927059485.html.json,https://www.daraz.pk/products/1-3-12-256-4500-65-i927059485.html,filename,2026-08-15T10:10:14+00:00,Sony Xperia 1 Mark 3 - RAM 12GB - ROM 256GB - 4500mAh Battery - 6.5 Inch Display - Dust & Water Resistant - Official PTA Approved - Original Japanese Variant,false,false,false,true,,Available,,,,,,,6.5 Inch,,,Android 11,Snapdragon 888 5G,,,,[],,"[""12 MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,4500mAh,false,[],[],Weight Unknown,[95600.0],0.33333,768f8c2da2291b849578fb98eaf41d4f0efd1506ae3f29b95144a85640f99f16,"{""Battery"":{""Capacity"":""4500mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""6.5 Inch"",""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""12 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Sony Xperia 1 Mark 3 - RAM 12GB - ROM 256GB - 4500mAh Battery - 6.5 Inch Display - Dust & Water Resistant - Official PTA Approved - Original Japanese Variant"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Snapdragon 888 5G"",""GPU"":null,""OS"":""Android 11""},""Price"":[95600.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
1cca672094caecd93d9a36d836263c100fe076c662ecc77a6a3570e33b0357d4,daraz,daraz.pk,daraz.pk/daraz__1-3-12gb-256gb-4500mah-65-pta-i217238781.html.json,https://www.daraz.pk/products/1-3-12gb-256gb-4500mah-65-pta-i217238781.html,filename,2026-08-15T09:14:47+00:00,Sony Xperia 1 Mark 3 - RAM 12GB - ROM 256GB - 4500mAh Battery - 6.5 Inch Display - Dust & Water Resistant - Official PTA Approved,false,false,false,true,,Available,,,,,,OLED,6.5 Inch,,,,Snapdragon 888 5G,,,,"[""12GB""]",,"[""8 MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,4500mAh,false,[],[],Weight Unknown,[85900.0],0.37500,6acd25d9c4967bc436d60ae53a13b6ec02a77d0f435ab73b8dbbde4b0b340ca5,"{""Battery"":{""Capacity"":""4500mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""6.5 Inch"",""Type"":""OLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""8 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""12GB""]},""MobileName"":""Sony Xperia 1 Mark 3 - RAM 12GB - ROM 256GB - 4500mAh Battery - 6.5 Inch Display - Dust & Water Resistant - Official PTA Approved"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Snapdragon 888 5G"",""GPU"":null,""OS"":null},""Price"":[85900.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
